time,open,high,low,close,volume,symbol,sma_20,sma_50,sma_200,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_lower,daily_return,volatility_20d
2025-02-10 07:00:00,0.23,0.23,0.23,0.23,61825883,HNXINDEX,0.23,0.23,0.23,,0.0,0.0,0.0,,,,
2025-02-11 07:00:00,0.23,0.23,0.23,0.23,57319177,HNXINDEX,0.23,0.23,0.23,,0.0,0.0,0.0,,,0.0,
2025-02-12 07:00:00,0.23,0.23,0.23,0.23,46054114,HNXINDEX,0.23,0.23,0.23,,0.0,0.0,0.0,,,0.0,
2025-02-13 07:00:00,0.23,0.23,0.23,0.23,40155070,HNXINDEX,0.23,0.23,0.23,,0.0,0.0,0.0,,,0.0,
2025-02-14 07:00:00,0.23,0.23,0.23,0.23,68645862,HNXINDEX,0.23,0.23,0.23,,0.0,0.0,0.0,,,0.0,
2025-02-17 07:00:00,0.23,0.23,0.23,0.23,68313617,HNXINDEX,0.23,0.23,0.23,,0.0,0.0,0.0,,,0.0,
2025-02-18 07:00:00,0.23,0.24,0.23,0.24,72061555,HNXINDEX,0.23142857142857146,0.23142857142857146,0.23142857142857146,,0.0007977207977208078,0.0001595441595441616,0.0006381766381766462,,,4.347826086956519,
2025-02-19 07:00:00,0.23,0.24,0.23,0.24,72681908,HNXINDEX,0.2325,0.2325,0.2325,,0.0014136248894083547,0.0004103603055170003,0.0010032645838913543,,,0.0,
2025-02-20 07:00:00,0.24,0.24,0.24,0.24,62461991,HNXINDEX,0.23333333333333334,0.23333333333333334,0.23333333333333334,,0.001880061144839823,0.0007043004733815648,0.0011757606714582582,,,0.0,
2025-02-21 07:00:00,0.24,0.24,0.24,0.24,66960037,HNXINDEX,0.23399999999999999,0.23399999999999999,0.23399999999999999,,0.00222407745727371,0.001008255870159994,0.001215821587113716,,,0.0,
2025-02-24 07:00:00,0.24,0.24,0.24,0.24,60178906,HNXINDEX,0.23454545454545456,0.23454545454545456,0.23454545454545456,,0.0024682602951376087,0.001300256755155517,0.0011680035399820917,,,0.0,
2025-02-25 07:00:00,0.24,0.24,0.24,0.24,73602370,HNXINDEX,0.235,0.235,0.235,,0.0026314433128926396,0.0015664940667029417,0.001064949246189698,,,0.0,
2025-02-26 07:00:00,0.24,0.24,0.24,0.24,64348696,HNXINDEX,0.2353846153846154,0.2353846153846154,0.2353846153846154,,0.002729305297596518,0.001799056312881657,0.0009302489847148611,,,0.0,
2025-02-27 07:00:00,0.24,0.24,0.24,0.24,70202016,HNXINDEX,0.2357142857142857,0.2357142857142857,0.2357142857142857,100.0,0.002774874598460292,0.001994219969997384,0.000780654628462908,,,0.0,
2025-02-28 07:00:00,0.24,0.24,0.24,0.24,62451416,HNXINDEX,0.23600000000000002,0.23600000000000002,0.23600000000000002,100.0,0.002778954539610412,0.0021511668839199896,0.0006277876556904224,,,0.0,
2025-03-03 07:00:00,0.24,0.24,0.24,0.24,75406558,HNXINDEX,0.23625,0.23625,0.23625,100.0,0.0027504820770971605,0.002271029922555424,0.0004794521545417366,,,0.0,
2025-03-04 07:00:00,0.24,0.24,0.24,0.24,58726078,HNXINDEX,0.2364705882352941,0.2364705882352941,0.2364705882352941,100.0,0.002696830067126954,0.00235618995146973,0.00034064011565722394,,,0.0,
2025-03-05 07:00:00,0.24,0.24,0.24,0.24,51788161,HNXINDEX,0.23666666666666666,0.23666666666666666,0.23666666666666666,100.0,0.0026240619104024032,0.0024097643432562646,0.00021429756714613866,,,0.0,
2025-03-06 07:00:00,0.24,0.24,0.23,0.24,73086785,HNXINDEX,0.23684210526315788,0.23684210526315788,0.23684210526315788,100.0,0.0025371459823657627,0.0024352406710781644,0.00010190531128759835,,,0.0,
2025-03-07 07:00:00,0.24,0.24,0.24,0.24,74756457,HNXINDEX,0.23700000000000002,0.23700000000000002,0.23700000000000002,100.0,0.002440136113022351,0.0024362197594670018,3.916353555349136e-06,0.24640324691963258,0.22759675308036745,0.0,
2025-03-10 07:00:00,0.24,0.24,0.24,0.24,56390955,HNXINDEX,0.23749999999999996,0.23714285714285713,0.23714285714285713,100.0,0.0023363234106817954,0.0024162404897099606,-7.991707902816518e-05,0.24638523316638639,0.22861476683361354,0.0,0.9722034684781687
2025-03-11 07:00:00,0.24,0.24,0.24,0.24,55591077,HNXINDEX,0.238,0.23727272727272727,0.23727272727272727,100.0,0.002228363904167918,0.0023786651726015523,-0.00015030126843363408,0.24620782681668127,0.2297921731833187,0.0,0.9722034684781687
2025-03-12 07:00:00,0.24,0.24,0.24,0.24,69918512,HNXINDEX,0.2385,0.2373913043478261,0.2373913043478261,100.0,0.0021183857847719423,0.0023266092950356304,-0.00020822351026368808,0.24582695097065052,0.23117304902934946,0.0,0.9722034684781687
2025-03-13 07:00:00,0.24,0.24,0.24,0.24,62047849,HNXINDEX,0.23900000000000002,0.23750000000000002,0.23750000000000002,100.0,0.0020080794429685744,0.0022629033246222194,-0.000254823881653645,0.24515587011251103,0.232844129887489,0.0,0.9722034684781687
2025-03-14 07:00:00,0.24,0.24,0.24,0.24,72989796,HNXINDEX,0.23949999999999996,0.23759999999999998,0.23759999999999998,100.0,0.001898772999185644,0.0021900772595349043,-0.0002913042603492604,0.2439721359549997,0.23502786404500023,0.0,0.9722034684781687
2025-03-17 07:00:00,0.24,0.25,0.24,0.25,56581490,HNXINDEX,0.2405,0.23807692307692305,0.23807692307692305,100.0,0.0025892164064875156,0.002269905088925427,0.0003193113175620887,0.2449721359549996,0.2360278640450004,4.166666666666674,1.310682294214006
2025-03-18 07:00:00,0.25,0.25,0.25,0.25,47849311,HNXINDEX,0.24099999999999996,0.2385185185185185,0.2385185185185185,100.0,0.0031006553562939743,0.0024360551423991367,0.0006646002138948376,0.2471558701125109,0.23484412988748904,0.0,0.9316949906249139
2025-03-19 07:00:00,0.25,0.25,0.24,0.25,45128401,HNXINDEX,0.24149999999999996,0.2389285714285714,0.2389285714285714,100.0,0.00346602028441817,0.0026420481708029435,0.0008239721136152262,0.24882695097065044,0.2341730490293495,0.0,0.9316949906249139
2025-03-20 07:00:00,0.25,0.25,0.24,0.25,66079290,HNXINDEX,0.242,0.2393103448275862,0.2393103448275862,100.0,0.0037127760510748398,0.002856193746857323,0.0008565823042175169,0.25020782681668124,0.23379217318331874,0.0,0.9316949906249139
2025-03-21 07:00:00,0.24,0.25,0.24,0.25,43406741,HNXINDEX,0.2425,0.23966666666666664,0.23966666666666664,100.0,0.0038637923804944463,0.0030577134735847475,0.0008060789069096988,0.2513852331663864,0.2336147668336136,0.0,0.9316949906249139
2025-03-24 07:00:00,0.25,0.25,0.24,0.25,50022148,HNXINDEX,0.24299999999999997,0.24,0.24,100.0,0.00393807819550418,0.0032337864179686343,0.0007042917775355456,0.2524032469196325,0.23359675308036743,0.0,0.9316949906249139
2025-03-25 07:00:00,0.25,0.25,0.24,0.24,53141921,HNXINDEX,0.24299999999999997,0.24,0.24,44.37841855983237,0.0031536801509049195,0.0032177651645558915,-6.408501365097203e-05,0.2524032469196325,0.23359675308036743,-4.0000000000000036,1.3250565473975722
2025-03-26 07:00:00,0.24,0.25,0.24,0.24,53858208,HNXINDEX,0.24300000000000002,0.24,0.24,44.37841855983237,0.002503183903416528,0.0030748489123280194,-0.0005716650089114912,0.25240324691963256,0.23359675308036748,0.0,1.3250565473975722
2025-03-27 07:00:00,0.24,0.24,0.24,0.24,46037178,HNXINDEX,0.24300000000000002,0.24,0.24,44.37841855983237,0.0019650095339778795,0.0028528810366579916,-0.0008878715026801121,0.25240324691963256,0.23359675308036748,0.0,1.3250565473975722
2025-03-28 07:00:00,0.24,0.24,0.24,0.24,54678974,HNXINDEX,0.24299999999999997,0.24000000000000002,0.24000000000000002,44.37841855983237,0.0015209696771928405,0.0025864987647649614,-0.001065529087572121,0.2524032469196325,0.23359675308036743,0.0,1.3250565473975722
2025-03-31 07:00:00,0.24,0.24,0.23,0.24,50668074,HNXINDEX,0.24299999999999997,0.24000000000000002,0.24000000000000002,44.37841855983237,0.0011557422147294438,0.002300347454757858,-0.0011446052400284142,0.2524032469196325,0.23359675308036743,0.0,1.3250565473975722
2025-04-01 07:00:00,0.24,0.24,0.23,0.24,46287808,HNXINDEX,0.24300000000000002,0.23999999999999996,0.23999999999999996,44.37841855983237,0.0008564244909791408,0.002011562862002115,-0.001155138371022974,0.25240324691963256,0.23359675308036748,0.0,1.3250565473975722
2025-04-02 07:00:00,0.24,0.24,0.24,0.24,49264256,HNXINDEX,0.24300000000000002,0.24,0.24,44.37841855983237,0.0006121564795966705,0.001731681585521026,-0.0011195251059243556,0.25240324691963256,0.23359675308036748,0.0,1.3250565473975722
2025-04-03 07:00:00,0.24,0.24,0.22,0.22,145329341,HNXINDEX,0.242,0.23948717948717949,0.23948717948717949,15.469255366437181,-0.0011816393296584793,0.001149017402485125,-0.0023306567321436044,0.2559170474787692,0.22808295252123081,-8.333333333333325,2.2880793293817105
2025-04-04 07:00:00,0.22,0.22,0.21,0.22,128716092,HNXINDEX,0.24099999999999996,0.23900000000000002,0.23900000000000002,15.469255366437181,-0.002573568931443504,0.00040450013569939933,-0.002978069067142903,0.25804483252453575,0.22395516747546415,0.0,2.2880793293817105
2025-04-08 07:00:00,0.22,0.22,0.2,0.2,84218834,HNXINDEX,0.23900000000000002,0.23804878048780487,0.23804878048780487,8.811892267359624,-0.005230225241315584,-0.0007224449397035973,-0.0045077803016119865,0.2640473236305325,0.21395267636946752,-9.090909090909083,2.99612897272908
2025-04-09 07:00:00,0.2,0.2,0.19,0.19,119324195,HNXINDEX,0.23650000000000002,0.2369047619047619,0.2369047619047619,7.154061508718826,-0.008049768216385561,-0.00218790959503999,-0.0058618586213455715,0.26976132573235295,0.20323867426764708,-5.000000000000004,3.126122532909434
